"","id","host_id","host_name","neighbourhood_group","neighbourhood","latitude","longitude","room_type","price","minimum_nights","number_of_reviews","last_review","reviews_per_month","calculated_host_listings_count","availability_365"
"1",17260587,110413588,"Julia","Pankow","Blankenfelde/Niederschönhausen",52.583306012803,13.3960915558226,"Private room",30,2,2,2017-05-03,2,3,44
"2",17227881,116030782,"Jessica","Pankow","Blankenfelde/Niederschönhausen",52.5764167254543,13.3985817916858,"Private room",17,1,3,2017-03-22,1.29,1,36
"3",1153584,4813229,"Ulrike","Pankow","Blankenfelde/Niederschönhausen",52.5892182241737,13.3992605860729,"Private room",50,2,56,2017-04-16,1.27,1,124
"4",7832750,36417780,"Lisa","Pankow","Blankenfelde/Niederschönhausen",52.5823123267632,13.3955843734955,"Private room",28,2,111,2017-04-25,5.43,1,7
"5",11634962,12101514,"Elektra","Pankow","Blankenfelde/Niederschönhausen",52.5837486705555,13.3936622074783,"Private room",21,1,17,2017-05-05,1.45,1,64
"6",13035058,21797784,"Jennifer","Pankow","Blankenfelde/Niederschönhausen",52.5796727289495,13.3993165023688,"Private room",38,2,19,2016-12-26,1.71,1,185
"7",16601732,66145126,"Lisa","Pankow","Blankenfelde/Niederschönhausen",52.5876119961113,13.400317282519,"Private room",40,1,0,NA,NA,1,88
"8",13413450,76401748,"Chrissy","Pankow","Blankenfelde/Niederschönhausen",52.5967325778723,13.4033499771444,"Private room",25,14,0,NA,NA,1,0
"9",866332,4551377,"Sabine","Pankow","Blankenfelde/Niederschönhausen",52.5878918326404,13.3943842113487,"Private room",37,4,4,2015-10-08,0.09,1,88
"10",9258549,48098445,"Johanna","Pankow","Blankenfelde/Niederschönhausen",52.5789688687192,13.3995274779293,"Private room",30,1,0,NA,NA,1,0
"11",7486709,39208160,"Christian","Pankow","Blankenfelde/Niederschönhausen",52.5888762738437,13.3953269913236,"Private room",20,3,3,2015-10-17,0.15,1,0
"12",17275227,110413588,"Julia","Pankow","Blankenfelde/Niederschönhausen",52.5838227082826,13.396386107076,"Private room",35,2,1,2017-05-01,1,3,48
"13",7642371,40100342,"Gareo","Pankow","Blankenfelde/Niederschönhausen",52.5774303939015,13.4005850068234,"Private room",30,1,3,2016-09-16,0.25,1,341
"14",13249228,72905027,"Annika","Pankow","Blankenfelde/Niederschönhausen",52.5927782354408,13.4093979292248,"Private room",27,5,2,2017-01-31,0.19,2,20
"15",14362551,72905027,"Annika","Pankow","Blankenfelde/Niederschönhausen",52.5914856411207,13.4103174375472,"Private room",20,5,1,2016-10-12,0.14,2,327
"16",15218622,17957907,"Totinia","Pankow","Blankenfelde/Niederschönhausen",52.5746898838713,13.3988174400209,"Private room",36,1,3,2017-04-01,0.41,1,90
"17",16682014,110413588,"Julia","Pankow","Blankenfelde/Niederschönhausen",52.582888071645,13.3961389176296,"Entire home/apt",56,3,0,NA,NA,3,134
"18",15767215,39537907,"Andre","Pankow","Blankenfelde/Niederschönhausen",52.5875182847606,13.4012952707039,"Entire home/apt",45,3,3,2017-03-12,0.59,1,263
"19",115576,584750,"Axel","Pankow","Blankenfelde/Niederschönhausen",52.5815026899783,13.3978581755756,"Entire home/apt",69,2,2,2014-08-05,0.04,1,264
"20",7568544,39056052,"Claudia","Pankow","Blankenfelde/Niederschönhausen",52.5795812494787,13.4026556548042,"Entire home/apt",80,2,13,2017-04-17,0.63,1,30
"21",7777135,40917101,"Katja","Pankow","Blankenfelde/Niederschönhausen",52.583045443165,13.396750502689,"Entire home/apt",75,1,0,NA,NA,1,0
"22",279222,1456393,"Johanna","Pankow","Blankenfelde/Niederschönhausen",52.5771050390231,13.4000703447475,"Entire home/apt",49,18,1,2014-06-10,0.03,1,0
"23",6393652,33337642,"Ulrike","Pankow","Blankenfelde/Niederschönhausen",52.5880186865777,13.4017488670233,"Entire home/apt",70,5,0,NA,NA,1,0
"24",7457629,39058000,"Simon","Pankow","Blankenfelde/Niederschönhausen",52.5799247431005,13.4012224411215,"Entire home/apt",120,5,0,NA,NA,1,0
"25",16926322,25707959,"Anja","Pankow","Blankenfelde/Niederschönhausen",52.5823143229224,13.4073877009775,"Entire home/apt",39,4,2,2017-03-25,0.95,2,30
"26",18473884,15724317,"Oliver","Pankow","Blankenfelde/Niederschönhausen",52.5944046404676,13.3930631177241,"Entire home/apt",68,10,0,NA,NA,1,61
"27",10402942,53565483,"Burghardt","Pankow","Blankenfelde/Niederschönhausen",52.5748678891062,13.3989472728945,"Entire home/apt",120,2,1,2016-09-13,0.13,1,361
"28",17564568,28668022,"Johanna","Pankow","Blankenfelde/Niederschönhausen",52.5877382380462,13.4010568139618,"Private room",40,1,0,NA,NA,1,274
"29",10027737,50795723,"Victoria","Pankow","Blankenfelde/Niederschönhausen",52.5760653576868,13.399548481552,"Entire home/apt",140,1,0,NA,NA,1,361
"30",2522307,12914606,"George","Pankow","Blankenfelde/Niederschönhausen",52.5987073540931,13.3891553884635,"Private room",35,2,16,2016-10-30,0.44,1,142
"31",16560578,109066538,"Arion","Pankow","Blankenfelde/Niederschönhausen",52.5818754795336,13.3957270199756,"Private room",30,1,0,NA,NA,1,96
"32",14081467,84648901,"André","Pankow","Blankenfelde/Niederschönhausen",52.5861213846996,13.3946482672379,"Private room",35,2,7,2017-04-11,0.8,1,24
"33",15855185,25269714,"Nicola","Pankow","Blankenfelde/Niederschönhausen",52.5853260899355,13.4110196497944,"Entire home/apt",30,2,13,2017-03-26,2.13,1,35
"34",15107151,34596621,"Michael","Pankow","Blankenfelde/Niederschönhausen",52.5834940636126,13.4015390337999,"Private room",39,3,3,2017-03-03,0.39,1,320
"35",7373422,38630547,"Ines","Pankow","Blankenfelde/Niederschönhausen",52.5862835949799,13.4089384681281,"Entire home/apt",33,5,0,NA,NA,1,0
"36",16153479,105373097,"Vanessa","Pankow","Blankenfelde/Niederschönhausen",52.5774533672464,13.3937808747904,"Entire home/apt",45,1,8,2017-04-25,1.64,1,294
"37",16218267,99930636,"Nicolas","Pankow","Blankenfelde/Niederschönhausen",52.5795329140934,13.3997550685892,"Private room",15,3,7,2017-04-30,1.69,1,49
"38",13920566,3351408,"Oliver","Pankow","Blankenfelde/Niederschönhausen",52.5840686598806,13.4014564953027,"Entire home/apt",250,3,1,2016-09-24,0.13,1,10
"39",17783667,121453952,"Thomas","Pankow","Blankenfelde/Niederschönhausen",52.5884206654101,13.401595398292,"Entire home/apt",55,2,0,NA,NA,1,131
"40",16801354,27464853,"Lisa","Pankow","Blankenfelde/Niederschönhausen",52.5767878935596,13.3993744334153,"Private room",20,1,3,2017-04-18,1.02,1,48
"41",16865367,112381310,"Uwe","Pankow","Blankenfelde/Niederschönhausen",52.5875024352134,13.3929005658352,"Entire home/apt",69,1,4,2017-04-30,4,1,317
"42",16469980,45370527,"Maria","Pankow","Blankenfelde/Niederschönhausen",52.5768605354116,13.3964426698115,"Private room",25,1,7,2017-05-01,1.6,1,297
"43",18173208,77943199,"Uta","Pankow","Blankenfelde/Niederschönhausen",52.5794518313922,13.3969102080592,"Private room",28,1,2,2017-05-02,2,1,53
"44",4604780,23822141,"Jens & Annette","Pankow","Blankenfelde/Niederschönhausen",52.5883702717039,13.4235950003293,"Entire home/apt",85,2,21,2017-03-26,0.85,1,262
"45",15776522,59317172,"Filiti","Pankow","Helmholtzplatz",52.5436965139788,13.4248737101675,"Private room",35,10,1,2017-01-26,0.29,8,301
"46",13294816,75039393,"Justus","Pankow","Helmholtzplatz",52.5441578878428,13.4240063821323,"Private room",23,1,2,2017-04-15,0.2,1,0
"47",14209213,33271169,"Lena","Pankow","Helmholtzplatz",52.5424529546071,13.4244765834646,"Private room",38,1,24,2017-04-30,2.62,1,321
"48",13812160,43116955,"Dorothee","Pankow","Helmholtzplatz",52.5458141550059,13.422471769467,"Private room",22,2,1,2016-07-03,0.1,1,69
"49",7191972,27484343,"Laura","Pankow","Helmholtzplatz",52.5416154493164,13.4232604416856,"Private room",50,4,3,2016-05-30,0.14,1,0
"50",9347698,11695067,"Roman","Pankow","Helmholtzplatz",52.5397903309813,13.4229959274989,"Private room",55,1,1,2016-07-06,0.1,1,0
"51",16611044,109626558,"Anna","Pankow","Helmholtzplatz",52.5456700037515,13.4206693491065,"Private room",80,2,1,2017-04-16,1,1,83
"52",17838819,708250,"Joshua","Pankow","Helmholtzplatz",52.5440123071868,13.4220286100485,"Private room",64,2,1,2017-04-30,1,2,362
"53",768616,4054647,"Cornelius","Pankow","Helmholtzplatz",52.5442582687634,13.4243524161391,"Entire home/apt",48,3,128,2017-05-07,2.41,1,133
"54",16416584,103469630,"Frank","Pankow","Helmholtzplatz",52.5440328849712,13.4223712696947,"Entire home/apt",79,3,4,2017-01-23,0.92,3,27
"55",6890956,21200458,"Vroni","Pankow","Helmholtzplatz",52.5433257028119,13.4162784291716,"Private room",20,1,0,NA,NA,1,0
"56",14542554,2227611,"Maria","Pankow","Helmholtzplatz",52.5431935676869,13.424699769341,"Entire home/apt",80,3,5,2017-04-16,1.56,1,57
"57",16525144,2342312,"Irit","Pankow","Helmholtzplatz",52.5482900333587,13.4169289600655,"Entire home/apt",48,60,2,2017-02-15,0.61,3,144
"58",3418122,17232864,"Nino","Pankow","Helmholtzplatz",52.5467858998338,13.4153111937062,"Entire home/apt",85,2,2,2016-08-14,0.22,1,0
"59",6891594,36113480,"Sinah","Pankow","Helmholtzplatz",52.5406640648446,13.4168569104444,"Entire home/apt",42,1,1,2015-07-20,0.05,1,0
"60",4119526,21370854,"Tobias","Pankow","Helmholtzplatz",52.5433866745419,13.4260263284428,"Entire home/apt",120,4,14,2016-08-22,0.55,1,5
"61",1352426,5575797,"Joze","Pankow","Helmholtzplatz",52.5444318348202,13.4222184296079,"Entire home/apt",52,3,16,2015-08-01,0.35,1,0
"62",11381321,59676944,"Elena","Pankow","Helmholtzplatz",52.5430367900631,13.4234367867716,"Entire home/apt",40,2,43,2017-04-20,3.08,2,270
"63",8075161,42657201,"Marie","Pankow","Helmholtzplatz",52.5426988367787,13.4208138195544,"Private room",35,3,1,2015-09-11,0.05,1,0
"64",5501882,10787910,"Christine","Pankow","Helmholtzplatz",52.5429401619571,13.4242853916694,"Entire home/apt",108,13,15,2017-03-31,0.61,1,330
"65",6295492,30981168,"Natalie","Pankow","Helmholtzplatz",52.5448720020793,13.4233564652548,"Entire home/apt",85,2,30,2017-04-17,1.29,3,238
"66",13902176,33623774,"Sarah","Pankow","Helmholtzplatz",52.5417389233081,13.4236778297742,"Entire home/apt",80,1,0,NA,NA,3,0
"67",7884988,308320,"Friederike","Pankow","Helmholtzplatz",52.5459339825209,13.4214109514146,"Entire home/apt",105,20,2,2016-08-08,0.1,1,0
"68",7449163,39013708,"Marcel","Pankow","Helmholtzplatz",52.5447905263741,13.4215082294829,"Entire home/apt",51,4,5,2017-03-12,0.23,1,0
"69",5990028,2767667,"Elena","Pankow","Helmholtzplatz",52.5445709315639,13.4242079025873,"Entire home/apt",51,2,1,2015-11-17,0.06,1,0
"70",18328767,126808356,"Leo","Pankow","Helmholtzplatz",52.5398870590772,13.422406832723,"Entire home/apt",30,23,0,NA,NA,1,0
"71",10897967,19266681,"Matt","Pankow","Helmholtzplatz",52.5438427769418,13.4235764905622,"Entire home/apt",110,2,1,2016-05-22,0.09,1,39
"72",5349786,2348393,"Sebastian","Pankow","Helmholtzplatz",52.5427776469883,13.4248334698796,"Entire home/apt",75,2,4,2015-05-10,0.16,1,0
"73",17504448,118639204,"Ina-Maria","Pankow","Helmholtzplatz",52.5425505021129,13.4237176023444,"Entire home/apt",58,7,0,NA,NA,1,221
"74",9741710,7281305,"Inga Liningaan","Pankow","Helmholtzplatz",52.5417307265418,13.4233631719382,"Entire home/apt",62,4,5,2016-05-15,0.3,1,0
"75",2281634,11652909,"Francesca","Pankow","Helmholtzplatz",52.5459637045879,13.4213681044972,"Entire home/apt",48,3,75,2017-05-01,1.98,2,76
"76",10379258,10657014,"Karolina","Pankow","Helmholtzplatz",52.5425918957128,13.4257162817974,"Entire home/apt",70,1,0,NA,NA,1,0
"77",8344237,43983472,"Katja","Pankow","Helmholtzplatz",52.5398563196264,13.4242317686967,"Entire home/apt",63,2,9,2016-10-03,0.47,1,247
"78",30295,485838,"Michele","Pankow","Helmholtzplatz",52.5459672601899,13.4223588723536,"Entire home/apt",100,3,153,2017-04-30,1.89,4,260
"79",3426601,17274125,"Verena","Pankow","Helmholtzplatz",52.5447990165577,13.4227588686022,"Entire home/apt",79,7,5,2016-08-20,0.15,1,0
"80",13670601,17952846,"Eve","Pankow","Helmholtzplatz",52.5411281288821,13.4201948847678,"Entire home/apt",48,3,24,2017-04-17,2.26,1,29
"81",9594051,49655698,"Noura","Pankow","Helmholtzplatz",52.542035585795,13.4187207207802,"Entire home/apt",60,1,0,NA,NA,1,0
"82",8287240,15704568,"Armando","Pankow","Helmholtzplatz",52.5456413960807,13.4159710633167,"Private room",22,4,5,2016-05-15,0.25,2,0
"83",6953223,4214201,"Kim-Chi","Pankow","Helmholtzplatz",52.5433580300142,13.4259753026646,"Entire home/apt",55,3,3,2015-12-30,0.14,1,0
"84",3355431,16702596,"Sonja","Pankow","Helmholtzplatz",52.5419224849838,13.423095371973,"Entire home/apt",70,5,15,2016-09-24,0.43,2,0
"85",790667,4057507,"Uwe","Pankow","Helmholtzplatz",52.5446972000102,13.4227270166323,"Entire home/apt",80,3,3,2017-01-02,0.33,6,0
"86",11606248,469046,"Eva","Pankow","Helmholtzplatz",52.5448389374564,13.4216052536811,"Entire home/apt",59,7,2,2017-01-03,0.17,1,0
"87",16143418,21200871,"Daniel","Pankow","Helmholtzplatz",52.5420902920182,13.4248369179053,"Entire home/apt",49,2,5,2017-05-05,4.69,1,73
"88",1440214,7734921,"Melanie","Pankow","Helmholtzplatz",52.5418735411688,13.4246997275018,"Entire home/apt",79,3,3,2016-07-31,0.07,1,0
"89",3978398,20616850,"Juliane Und Stefan","Pankow","Helmholtzplatz",52.5443582797063,13.4214098330921,"Entire home/apt",85,2,5,2016-06-14,0.16,1,127
"90",639988,882841,"Johannes","Pankow","Helmholtzplatz",52.5415256555057,13.4191205451224,"Entire home/apt",65,14,9,2014-06-11,0.17,3,127
"91",9160334,47684936,"Louise","Pankow","Helmholtzplatz",52.5437265166409,13.4189419849373,"Entire home/apt",10,1,0,NA,NA,1,0
"92",18394640,65594771,"Frank Christian","Pankow","Helmholtzplatz",52.5445058665872,13.4237467344775,"Entire home/apt",82,1,0,NA,NA,1,87
"93",1379728,7345295,"Marleen","Pankow","Helmholtzplatz",52.5412171727657,13.4241821370307,"Entire home/apt",55,3,49,2017-04-15,1.06,2,53
"94",306312,1575292,"Michel & Anne","Pankow","Helmholtzplatz",52.5399161848267,13.4217637347586,"Entire home/apt",165,4,110,2017-04-21,1.77,2,180
"95",9599864,40768316,"Anna","Pankow","Helmholtzplatz",52.5409971364134,13.4211422751355,"Entire home/apt",45,4,1,2016-09-28,0.13,1,0
"96",6776579,3378618,"Claire","Pankow","Helmholtzplatz",52.5439628080357,13.4236426674272,"Entire home/apt",66,1,0,NA,NA,1,0
"97",18563594,128872751,"Kimberly","Pankow","Helmholtzplatz",52.5421416624146,13.4229209601993,"Entire home/apt",105,5,0,NA,NA,1,345
"98",772854,4057507,"Uwe","Pankow","Helmholtzplatz",52.5407084984798,13.4236760117903,"Entire home/apt",95,4,39,2017-04-15,0.86,6,21
"99",10655695,5329546,"Alvaro","Pankow","Helmholtzplatz",52.5402221757199,13.4237212856303,"Entire home/apt",79,3,3,2016-04-05,0.22,1,0
"100",7479005,38653664,"Britta","Pankow","Helmholtzplatz",52.5447034369671,13.4208867816026,"Entire home/apt",93,1,1,2015-07-31,0.05,1,0
"101",702921,203248,"Oliver Andreas","Pankow","Helmholtzplatz",52.5452050290297,13.4188194855749,"Entire home/apt",85,3,0,NA,NA,1,0
"102",4904021,25247762,"Judith","Pankow","Helmholtzplatz",52.5458146127764,13.4142415862321,"Entire home/apt",85,1,1,2016-05-07,0.08,1,0
"103",5872093,30491159,"Dana","Pankow","Helmholtzplatz",52.5475735182547,13.4169250006054,"Entire home/apt",50,1,0,NA,NA,1,0
"104",719766,3714514,"Vera","Pankow","Helmholtzplatz",52.5410023088557,13.4215772572086,"Private room",100,2,22,2016-04-02,0.41,1,0
"105",1351684,7334943,"Eva","Pankow","Helmholtzplatz",52.5451687658937,13.4137536845405,"Entire home/apt",110,1,21,2016-10-23,0.46,1,259
"106",9232303,1174550,"Molly","Pankow","Helmholtzplatz",52.5420538426631,13.4156117059046,"Entire home/apt",46,1,0,NA,NA,1,0
"107",4782617,3389047,"Edda","Pankow","Helmholtzplatz",52.5434489943495,13.4158627641737,"Entire home/apt",71,4,1,2015-04-08,0.04,1,0
"108",769196,4057507,"Uwe","Pankow","Helmholtzplatz",52.5430273709635,13.4237170889121,"Private room",69,4,0,NA,NA,6,15
"109",2504158,12819301,"Kristin","Pankow","Helmholtzplatz",52.541485098226,13.4225037956505,"Entire home/apt",50,1,0,NA,NA,1,0
"110",5314681,6961145,"Florian","Pankow","Helmholtzplatz",52.5442625854573,13.4216370934188,"Entire home/apt",60,2,0,NA,NA,1,127
"111",8280619,2034980,"Farina","Pankow","Helmholtzplatz",52.5411362097646,13.4216176688578,"Entire home/apt",140,2,10,2017-04-17,0.61,1,27
"112",8450995,13491198,"Till","Pankow","Helmholtzplatz",52.5420058946467,13.4228103598542,"Entire home/apt",85,3,0,NA,NA,1,0
"113",789018,4057507,"Uwe","Pankow","Helmholtzplatz",52.5447081901623,13.4212104817971,"Entire home/apt",65,4,9,2016-12-12,0.2,6,7
"114",10545874,5867606,"Kirstin","Pankow","Helmholtzplatz",52.540922928934,13.4245689791069,"Entire home/apt",40,1,0,NA,NA,1,0
"115",458800,2281237,"Antje","Pankow","Helmholtzplatz",52.5404083642239,13.4214412188256,"Entire home/apt",230,5,7,2016-08-07,0.12,1,8
"116",504259,472567,"Alexandra","Pankow","Helmholtzplatz",52.5436033640818,13.4216154668713,"Entire home/apt",199,3,98,2017-04-17,1.64,4,243
"117",11673775,25314455,"Maike","Pankow","Helmholtzplatz",52.5456744492503,13.4229677009394,"Entire home/apt",45,1,0,NA,NA,1,0
"118",5742547,29785703,"Sofia","Pankow","Helmholtzplatz",52.5406533240312,13.4203755364361,"Entire home/apt",95,2,8,2015-09-15,0.33,1,0
"119",16882223,112571636,"Elisabeth","Pankow","Helmholtzplatz",52.5436897852607,13.4187832602693,"Entire home/apt",75,2,2,2017-03-31,0.71,1,35
"120",17756794,121174792,"Jenni","Pankow","Helmholtzplatz",52.5403719657034,13.4202060736181,"Entire home/apt",45,3,1,2017-03-21,0.61,1,127
"121",1244451,6783079,"Patricia","Pankow","Helmholtzplatz",52.5446675036483,13.4246717212014,"Entire home/apt",90,14,2,2015-08-11,0.04,1,9
"122",5284687,8558820,"Judith","Pankow","Helmholtzplatz",52.5427617947054,13.4166644279348,"Entire home/apt",75,3,0,NA,NA,1,284
"123",2610528,13369500,"Gabriel","Pankow","Helmholtzplatz",52.5465726121966,13.4159864285636,"Entire home/apt",115,2,132,2017-04-30,3.57,1,200
"124",12675577,68872153,"Martina","Pankow","Helmholtzplatz",52.5395108078303,13.4230356029526,"Entire home/apt",160,3,7,2017-04-28,1.31,1,323
"125",9618882,49764282,"David","Pankow","Helmholtzplatz",52.5439495403852,13.4235418642553,"Entire home/apt",59,2,5,2016-09-13,0.34,1,0
"126",13012064,71794597,"Tiphaine","Pankow","Helmholtzplatz",52.5402069334562,13.4192847760509,"Shared room",98,1,1,2016-05-14,0.08,1,0
"127",509432,2510499,"Isaac","Pankow","Helmholtzplatz",52.5450205134569,13.4187447659893,"Private room",35,2,15,2017-05-01,0.64,1,358
"128",6326777,25319716,"Olli","Pankow","Helmholtzplatz",52.5401537691883,13.4189131691053,"Private room",50,1,0,NA,NA,1,72
"129",9267723,8146714,"Louisa","Pankow","Helmholtzplatz",52.541235744896,13.4142928530014,"Entire home/apt",150,1,22,2017-05-01,1.71,1,40
"130",15416187,3248643,"Tobias","Pankow","Helmholtzplatz",52.5412402007727,13.4227436667927,"Entire home/apt",97,5,1,2016-10-24,0.15,1,27
"131",8163510,43088708,"Janet","Pankow","Helmholtzplatz",52.5421382243966,13.4225108393497,"Entire home/apt",60,2,106,2017-05-07,5.34,1,300
"132",4954597,25538842,"Jan","Pankow","Helmholtzplatz",52.5396494758681,13.4235269714163,"Entire home/apt",90,1,2,2016-08-27,0.09,1,171
"133",76990,405844,"Julian","Pankow","Helmholtzplatz",52.5437037461162,13.417000359789,"Entire home/apt",42,6,94,2017-04-07,1.27,1,31
"134",404175,536271,"Josefine","Pankow","Helmholtzplatz",52.5410653953674,13.4224802298541,"Entire home/apt",80,5,1,2017-04-30,1,1,343
"135",6689126,15076256,"Hey","Pankow","Helmholtzplatz",52.5410686714019,13.4184838412944,"Entire home/apt",220,1,28,2017-04-16,1.38,1,272
"136",1496950,8000009,"Ringo","Pankow","Helmholtzplatz",52.5404263414703,13.4160383211281,"Entire home/apt",100,3,1,2014-01-02,0.02,1,360
"137",7343837,4032095,"Heinz","Pankow","Helmholtzplatz",52.5443285603594,13.4250330445155,"Entire home/apt",55,60,1,2016-07-02,0.1,10,309
"138",582406,2868259,"Lothar","Pankow","Helmholtzplatz",52.5444528312683,13.4207805175097,"Entire home/apt",59,1,0,NA,NA,1,361
"139",477515,2366664,"Torsten","Pankow","Helmholtzplatz",52.5439733929294,13.419565819803,"Entire home/apt",119,45,84,2017-04-08,1.45,1,331
"140",6969585,36543370,"Ethem","Pankow","Helmholtzplatz",52.547008584136,13.4156571017766,"Entire home/apt",39,1,2,2015-07-30,0.09,1,0
"141",15227110,95516036,"Mathias","Pankow","Helmholtzplatz",52.5410141298238,13.4197001368178,"Private room",50,2,5,2017-04-19,1.13,1,161
"142",2230039,11382633,"Franz","Pankow","Helmholtzplatz",52.5423573949363,13.4221399851067,"Private room",27,1,1,2015-08-19,0.05,1,0
"143",1393484,7345295,"Marleen","Pankow","Helmholtzplatz",52.5423207160984,13.4228696460652,"Shared room",21,4,16,2017-04-06,0.45,2,69
"144",11932438,11514094,"Sue","Pankow","Helmholtzplatz",52.5414253228518,13.4191504984,"Entire home/apt",60,2,11,2016-10-23,0.81,1,0
"145",4658712,24109136,"Claudia","Pankow","Helmholtzplatz",52.5454221715353,13.419286610788,"Entire home/apt",70,10,2,2016-01-29,0.07,1,0
"146",4593644,826789,"Jörn Hendrik","Pankow","Helmholtzplatz",52.5416483948676,13.4178532984086,"Entire home/apt",70,4,1,2015-01-04,0.04,1,0
"147",241542,726769,"Rudie","Pankow","Helmholtzplatz",52.5407001957681,13.4143131224406,"Entire home/apt",73,5,14,2017-03-13,0.21,1,6
"148",270477,540534,"Doris","Pankow","Helmholtzplatz",52.5433555838817,13.4173560591226,"Entire home/apt",72,4,109,2017-04-30,1.66,1,297
"149",270604,1416583,"Dennis","Pankow","Helmholtzplatz",52.5438429295947,13.4221723891286,"Private room",50,3,17,2017-01-03,0.27,1,236
"150",9765172,4286726,"Mike","Pankow","Helmholtzplatz",52.5417888567202,13.4236800844407,"Private room",25,2,1,2016-04-11,0.08,1,0
"151",656248,3304821,"Franziska","Pankow","Helmholtzplatz",52.5462704878602,13.4136299586838,"Entire home/apt",69,3,94,2017-04-30,1.78,1,217
"152",700045,2971345,"Sylvia","Pankow","Helmholtzplatz",52.544653123298,13.4246433067173,"Entire home/apt",60,5,3,2015-09-16,0.14,1,9
"153",203634,998898,"Dimitry","Pankow","Helmholtzplatz",52.5430102568019,13.4152506900823,"Entire home/apt",125,3,82,2017-04-14,1.22,1,195
"154",8657918,45496227,"Carla","Pankow","Helmholtzplatz",52.5432317532561,13.4144737617153,"Entire home/apt",50,7,2,2016-01-26,0.12,1,0
"155",16527252,31961950,"Anja","Pankow","Helmholtzplatz",52.5456599253226,13.4204953319989,"Private room",30,1,4,2017-04-16,0.94,1,79
"156",6430299,24313826,"Anke","Pankow","Helmholtzplatz",52.5479955604771,13.4183385147517,"Entire home/apt",100,1,2,2015-08-09,0.09,1,0
"157",15540225,99983221,"Den","Pankow","Helmholtzplatz",52.5466815149332,13.4164301754105,"Entire home/apt",55,1,16,2017-04-16,2.38,1,11
"158",205129,1008303,"Elisabeth","Pankow","Helmholtzplatz",52.5416325057162,13.4169202768879,"Entire home/apt",70,30,19,2017-04-13,0.28,1,233
"159",17834417,56009180,"Juli","Pankow","Helmholtzplatz",52.5422789949896,13.4232746871538,"Private room",34,1,0,NA,NA,1,356
"160",17572305,119328358,"Matthias","Pankow","Helmholtzplatz",52.5446227677709,13.4212719724478,"Entire home/apt",39,1,1,2017-05-06,1,1,338
"161",1581820,8414974,"Georg","Pankow","Helmholtzplatz",52.5413701412563,13.4142707750411,"Private room",28,2,198,2017-05-05,4.79,2,214
"162",13378602,25782117,"Nick","Pankow","Helmholtzplatz",52.5418841689382,13.4134739229547,"Private room",69,1,2,2016-07-20,0.18,1,0
"163",3221013,9823769,"Luisa","Pankow","Helmholtzplatz",52.5415254962292,13.4146977745413,"Private room",95,10,15,2016-05-25,0.43,1,152
"164",4336067,8414974,"Georg","Pankow","Helmholtzplatz",52.5407868730681,13.4142254417441,"Private room",26,2,143,2017-05-06,4.67,2,227
"165",7560330,39631459,"Lola","Pankow","Helmholtzplatz",52.5413892983132,13.420940226373,"Shared room",80,3,4,2016-12-30,0.24,1,0
"166",7089360,6380854,"Janett","Pankow","Helmholtzplatz",52.5403290932738,13.4173087675309,"Entire home/apt",90,4,0,NA,NA,1,0
"167",3588172,15822523,"Julia","Pankow","Helmholtzplatz",52.5393793883702,13.4231624259884,"Entire home/apt",120,5,6,2016-08-18,0.18,1,0
"168",3997573,20724661,"Iddo","Pankow","Helmholtzplatz",52.5456974917979,13.4207661010182,"Entire home/apt",45,45,16,2017-02-28,0.5,1,196
"169",10129513,17967016,"Katharina","Pankow","Helmholtzplatz",52.5401619883339,13.417144475749,"Private room",39,3,15,2017-01-01,1,1,327
"170",17355960,3966050,"Verena","Pankow","Helmholtzplatz",52.5441598133159,13.4230805737147,"Private room",23,3,2,2017-03-30,0.83,1,0
"171",8961034,46833212,"David","Pankow","Helmholtzplatz",52.5443903806784,13.4158854035876,"Entire home/apt",50,16,0,NA,NA,1,0
"172",15712025,35934532,"Kadir","Pankow","Helmholtzplatz",52.5422743498194,13.4164059828892,"Entire home/apt",120,2,6,2017-04-30,0.98,2,12
"173",7667411,29123294,"Andres","Pankow","Helmholtzplatz",52.5469396388314,13.4178565800666,"Entire home/apt",70,1,2,2015-08-31,0.1,1,0
"174",17693478,120501056,"Christopher","Pankow","Helmholtzplatz",52.5408385194319,13.4146165261942,"Entire home/apt",82,5,3,2017-05-03,3,1,9
"175",12958457,61756929,"Henning","Pankow","Helmholtzplatz",52.5431926128673,13.4157921689668,"Private room",20,1,0,NA,NA,2,0
"176",16749681,6309551,"Filiti","Pankow","Helmholtzplatz",52.5440719483725,13.4250665093903,"Private room",32,5,0,NA,NA,3,288
"177",5111098,2561273,"Anett","Pankow","Helmholtzplatz",52.5428895575249,13.4205001887314,"Private room",65,1,1,2016-10-02,0.14,1,354
"178",18194311,116727947,"Christine","Pankow","Helmholtzplatz",52.5428496499514,13.4257305371259,"Entire home/apt",125,1,0,NA,NA,1,353
"179",6618245,443499,"Anton","Pankow","Helmholtzplatz",52.5397335772377,13.4214057840109,"Entire home/apt",110,1,64,2017-04-17,2.85,3,300
"180",13742468,80459351,"Prenzlauer","Pankow","Helmholtzplatz",52.5392730455114,13.4236853608294,"Entire home/apt",48,2,21,2017-04-26,2.86,1,291
"181",817454,4293723,"Alla","Pankow","Helmholtzplatz",52.5467727630773,13.4137452565403,"Entire home/apt",89,2,32,2017-04-07,0.61,4,269
